,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date,Trade Size,Trade Price,Trade Value
7334,Michael Guest,G000591,Republican,House,MS,Stock,AT&T Inc,T,us,Sell,2023-08-01,560.0,14.3,8000
7335,Michael Guest,G000591,Republican,House,MS,Stock,AT&T Inc,T,us,Sell,2023-08-01,560.0,14.3,8000
7336,Michael Guest,G000591,Republican,House,MS,Stock,Chevron Corp,CVX,us,Buy,2023-08-07,51.0,159.89,8000
7337,Michael Guest,G000591,Republican,House,MS,Stock,Chord Energy Corp,CHRD,us,Buy,2023-08-04,205.0,158.85,32500
7338,Michael Guest,G000591,Republican,House,MS,Stock,e.l.f. Beauty Inc,ELF,us,Buy,2023-08-07,62.0,130.9,8000
7339,Michael Guest,G000591,Republican,House,MS,Stock,Exxon Mobil Corp,XOM,us,Buy,2023-08-07,75.0,107.2,8000
7340,Michael Guest,G000591,Republican,House,MS,Stock,General Dynamics Corp,GD,us,Buy,2023-08-07,36.0,227.19,8000
7341,Michael Guest,G000591,Republican,House,MS,Stock,Johnson & Johnson,JNJ,us,Buy,2023-08-07,47.0,173.1,8000
7342,Michael Guest,G000591,Republican,House,MS,Stock,JPMorgan Chase & Co,JPM,us,Buy,2023-08-07,52.0,156.76,8000
7343,Michael Guest,G000591,Republican,House,MS,Stock,Kinder Morgan Inc,KMI,us,Sell,2023-08-01,1852.0,17.56,32500
7344,Michael Guest,G000591,Republican,House,MS,Municipal-security,LAFAYETTE COUNTY MISSISSIPPI,,,Buy,2023-08-01,,,32500
7345,Michael Guest,G000591,Republican,House,MS,Stock,Lincoln National Corp,LNC,us,Buy,2023-08-07,290.0,27.65,8000
7346,Michael Guest,G000591,Republican,House,MS,Stock,Lowe's Cos Inc,LOW,us,Buy,2023-08-07,37.0,223.3,8000
7347,Michael Guest,G000591,Republican,House,MS,Stock,McDonald's Corp,MCD,us,Buy,2023-08-07,28.0,291.4,8000
7348,Michael Guest,G000591,Republican,House,MS,Stock,Medtronic PLC,MDT,ie,Buy,2023-08-07,95.0,84.72,8000
7349,Michael Guest,G000591,Republican,House,MS,Stock,Microsoft Corp,MSFT,us,Buy,2023-08-07,25.0,330.11,8000
7350,Michael Guest,G000591,Republican,House,MS,Municipal-security,MISSISSIPPI DEVELOPMENT BANK,,,Buy,2023-08-09,,,32500
7351,Michael Guest,G000591,Republican,House,MS,Municipal-security,MISSISSIPPI STATE UNIVERSITY,,,Buy,2023-08-01,,,8000
7352,Michael Guest,G000591,Republican,House,MS,Stock,NextEra Energy Inc,NEE,us,Buy,2023-08-07,117.0,68.64,8000
7353,Michael Guest,G000591,Republican,House,MS,Stock,NVIDIA Corporation,NVDA,us,Buy,2023-08-07,19.0,454.165,8000
7354,Michael Guest,G000591,Republican,House,MS,Stock,Oracle Corp,ORCL,us,Buy,2023-08-07,70.0,116.1,8000
7355,Michael Guest,G000591,Republican,House,MS,Stock,Permian Resources Corporation,PR,us,Buy,2023-08-09,652.0,12.29,8000
7356,Michael Guest,G000591,Republican,House,MS,Stock,Southwest Gas Holdings Inc,SWX,us,Buy,2023-08-07,125.0,64.36,8000
7357,Michael Guest,G000591,Republican,House,MS,Stock,Tesla Inc,TSLA,us,Buy,2023-08-07,32.0,251.45,8000
7358,Michael Guest,G000591,Republican,House,MS,Stock,Tractor Supply Co,TSCO,us,Buy,2023-08-07,37.0,222.8,8000
7359,Michael Guest,G000591,Republican,House,MS,Stock,Uber Technologies Inc,UBER,us,Buy,2023-08-07,179.0,44.95,8000
7360,Michael Guest,G000591,Republican,House,MS,Municipal-security,MISSISSIPPI STATE UNIVERSITY EDUCATIONAL BUILDING CORP,,,Buy,2023-08-01,,,75000
7361,Michael Guest,G000591,Republican,House,MS,Municipal-security,UNIVERSITY OF SOUTHERN MISSISSIPPI,,,Buy,2023-08-01,,,32500
7362,Michael Guest,G000591,Republican,House,MS,Stock,Valero Energy Corp,VLO,us,Buy,2023-08-07,63.0,129.29,8000
7363,Michael Guest,G000591,Republican,House,MS,Stock,Walmart Inc,WMT,us,Buy,2023-08-07,51.0,160.49,8000
7364,Michael Guest,G000591,Republican,House,MS,Stock,Warner Bros Discover Inc,WBD,us,Sell,2023-08-01,622.0,12.87,8000
7365,Victoria Spartz,S000929,Republican,House,IN,Reit,Simon Property Group Inc,SPG,us,Buy,2023-08-03,275.0,118.37,32500
7366,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,AbbVie Inc,ABBV,us,Sell,2023-07-27,54.0,148.85,8000
7367,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Advanced Micro Devices Inc,AMD,us,Buy,2023-07-24,73.0,110.61,8000
7368,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Adyen N.V,ADYEY,nl,Sell,2023-07-19,458.0,17.489,8000
7369,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Adyen N.V,ADYEY,nl,Sell,2023-07-18,461.0,17.369,8000
7370,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,AIA Group Ltd,AAGIY,hk,Sell,2023-07-19,200.0,40.211,8000
7371,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,AIA Group Ltd,AAGIY,hk,Sell,2023-07-20,203.0,39.623,8000
7372,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Alphabet Inc,GOOGL,us,Sell,2023-07-18,65.0,124.08,8000
7373,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Apple Inc,AAPL,us,Sell,2023-07-18,42.0,193.73,8000
7374,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Artivion Inc,AORT,us,Buy,2023-07-14,512.0,15.65,8000
7375,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,ASML Holding NV,ASML,nl,Sell,2023-07-07,12.0,696.74,8000
7376,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Atlas Copco AB,ATLKY,se,Sell,2023-07-18,531.0,15.077,8000
7377,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Azenta Inc,AZTA,us,Buy,2023-07-14,178.0,45.09,8000
7378,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Schwab (Charles) Corp,SCHW,us,Sell,2023-07-18,122.0,66.01,8000
7379,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Chart Industries Inc,GTLS,us,Buy,2023-07-14,51.0,160.72,8000
7380,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Cognizant Technology Solutions Corp,CTSH,us,Sell,2023-07-07,123.0,65.34,8000
7381,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,CSPC Pharmaceutical Group Ltd,1093,cn,Buy,2023-07-14,2501.0,3.2,8000
7382,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,DEERE & COMPANY,DE,us,Sell,2023-07-07,21.0,405.28,8000
7383,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Dominion Energy Inc,D,us,Buy,2023-07-14,153.0,52.64,8000
7384,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Equifax Inc,EFX,us,Sell,2023-07-07,36.0,225.61,8000
7385,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,First Solar Inc,FSLR,us,Buy,2023-07-14,43.0,191.3,8000
7386,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Freeport-McMoRan Inc,FCX,us,Sell,2023-07-25,184.0,43.69,8000
7387,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Genmab A/S,GMAB,dk,Buy,2023-07-20,194.0,41.45,8000
7388,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Genmab A/S,GMAB,dk,Buy,2023-07-19,196.0,40.9,8000
7389,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Haier Smart Home Co Ltd,HSHCY,cn,Buy,2023-07-14,643.0,12.46,8000
7390,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,HALEON PLC,HLN,gb,Buy,2023-07-20,915.0,8.75,8000
7391,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,HALEON PLC,HLN,gb,Buy,2023-07-19,924.0,8.67,8000
7392,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,HALEON PLC,HLN,gb,Buy,2023-07-21,901.0,8.89,8000
7393,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,HCA Healthcare Inc,HCA,us,Sell,2023-07-18,28.0,289.74,8000
7394,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Helios Technologies Inc,HLIO,us,Sell,2023-07-18,125.0,64.55,8000
7395,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Horace Mann Educators Corp,HMN,us,Buy,2023-07-14,279.0,28.78,8000
7396,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Infineon Technologies AG,IFNNY,de,Sell,2023-07-18,189.0,42.53,8000
7397,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Kubota Corp,KUBTY,jp,Sell,2023-07-19,110.0,73.117,8000
7398,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Kubota Corp,KUBTY,jp,Sell,2023-07-20,111.0,72.281,8000
7399,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Lithia Motors Inc,LAD,us,Sell,2023-07-18,26.0,315.98,8000
7400,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Lowe's Cos Inc,LOW,us,Sell,2023-07-18,36.0,229.91,8000
7401,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,McKesson Corp,MCK,us,Sell,2023-07-18,20.0,410.64,8000
7402,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,MercadoLibre Inc,MELI,uy,Sell,2023-07-18,7.0,1208.66,8000
7403,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Meta Platforms Inc,META,us,Sell,2023-07-18,27.0,312.05,8000
7404,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Meta Platforms Inc,META,us,Buy,2023-07-13,26.0,313.41,8000
7405,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Microsoft Corp,MSFT,us,Sell,2023-07-18,23.0,359.49,8000
7406,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Microsoft Corp,MSFT,us,Sell,2023-07-07,24.0,337.22,8000
7407,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Morgan Stanley,MS,us,Sell,2023-07-07,97.0,83.36,8000
7408,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,NVIDIA Corporation,NVDA,us,Sell,2023-07-18,18.0,474.94,8000
7409,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Oracle Corp,ORCL,us,Sell,2023-07-18,67.0,120.77,8000
7410,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Patterson-UTI Energy Inc,PTEN,us,Buy,2023-07-14,590.0,13.57,8000
7411,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Regeneron Pharmaceuticals Inc,REGN,us,Buy,2023-07-11,12.0,716.83,8000
7412,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,SAP SE,SAP,de,Buy,2023-07-19,56.0,143.0,8000
7413,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Sarepta Therapeutics Inc,SRPT,us,Buy,2023-07-14,75.0,107.835,8000
7414,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Spotify Technology S.A,SPOT,lu,Buy,2023-07-13,47.0,171.1,8000
7415,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,SPX Technologies Inc,SPXC,us,Sell,2023-07-14,100.0,80.37,8000
7416,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Starbucks Corp,SBUX,us,Sell,2023-07-18,80.0,100.76,8000
7417,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Tesla Inc,TSLA,us,Sell,2023-07-18,28.0,293.34,8000
7418,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Tesla Inc,TSLA,us,Buy,2023-07-13,29.0,277.9,8000
7419,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Texas Instruments Inc,TXN,us,Sell,2023-07-18,44.0,183.68,8000
7420,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Texas Instruments Inc,TXN,us,Buy,2023-07-17,44.0,183.4,8000
7421,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Uber Technologies Inc,UBER,us,Sell,2023-07-18,170.0,47.41,8000
7422,John Boozman,B001236,Republican,Senate,AR,Etf,iShares 3-7 Year Treasury Bond ETF,IEI,us,Sell,2023-07-06,71.0,113.95,8000
7423,John Boozman,B001236,Republican,Senate,AR,Etf,iShares Trust iShares 20 Year Treasury Bond ETF,TLT,us,Buy,2023-07-06,81.0,99.68,8000
7424,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-05,617.0,121.75,75000
7425,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-06,625.0,120.11,75000
7426,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-28,567.0,132.58,75000
7427,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ARIZONA STATE TRANSPORTATION BOARD,,,Sell,2023-07-03,,,32500
7428,Michael McCaul,M001157,Republican,House,TX,Stock,Astrazeneca PLC,AZN,gb,Sell,2023-07-06,1147.0,65.41,75000
7429,Michael McCaul,M001157,Republican,House,TX,Stock,Astrazeneca PLC,AZN,gb,Sell,2023-07-31,454.0,71.7,32500
7430,Michael McCaul,M001157,Republican,House,TX,Stock,Automatic Data Processing Inc,ADP,us,Buy,2023-07-26,129.0,253.45,32500
7431,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF BROWARD FLORIDA AIRPORT SYSTEM REVENUE,,,Buy,2023-07-25,,,175000
7432,Michael McCaul,M001157,Republican,House,TX,Stock,Chipotle Mexican Grill Inc,CMG,us,Buy,2023-07-31,90.0,1962.28,175000
7433,Michael McCaul,M001157,Republican,House,TX,Stock,ConocoPhillips,COP,us,Buy,2023-07-21,1551.0,112.89,175000
7434,Michael McCaul,M001157,Republican,House,TX,Stock,ConocoPhillips,COP,us,Buy,2023-07-24,70.0,114.72,8000
7435,Michael McCaul,M001157,Republican,House,TX,Municipal-security,DEL VALLE INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-07-21,,,75000
7436,Michael McCaul,M001157,Republican,House,TX,Stock,Fiserv Inc,FI,us,Buy,2023-07-28,261.0,124.99,32500
7437,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF FLORIDA BOARD OF GOVERNORS,,,Sell,2023-07-06,,,175000
7438,Michael McCaul,M001157,Republican,House,TX,Municipal-security,GLENDALE CITY OF ARIZONA,,,Sell,2023-07-03,,,175000
7439,Michael McCaul,M001157,Republican,House,TX,Municipal-security,GRANT COUNTY PUBLIC UTILITY DISTRICT,,,Buy,2023-07-25,,,32500
7440,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY AND COUNTY OF HONOLULU,,,Buy,2023-07-14,,,175000
7441,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HOUSTON TEXAS AIRPORT SYSTEM,,,Buy,2023-07-19,,,32500
7442,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HOUSTON TEXAS AIRPORT SYSTEM,,,Buy,2023-07-19,,,75000
7443,Michael McCaul,M001157,Republican,House,TX,Municipal-security,MARICOPA COUNTY ARIZONA,,,Sell,2023-07-03,,,32500
7444,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Sell,2023-07-17,,,175000
7445,Michael McCaul,M001157,Republican,House,TX,Municipal-security,METROPOLITAN WASHINGTON AIRPORTS AUTHORITY,,,Buy,2023-07-14,,,75000
7446,Michael McCaul,M001157,Republican,House,TX,Municipal-security,METROPOLITAN WASHINGTON AIRPORTS AUTHORITY,,,Buy,2023-07-13,,,75000
7447,Michael McCaul,M001157,Republican,House,TX,Stock,Netflix Inc,NFLX,us,Sell,2023-07-18,369.0,474.8,175000
7448,Michael McCaul,M001157,Republican,House,TX,Municipal-security,OKLAHOMA SCHOOL DISTRICTS,,,Sell,2023-07-03,,,175000
7449,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF PHOENIX ARIZONA,,,Sell,2023-07-03,,,175000
7450,Michael McCaul,M001157,Republican,House,TX,Stock,Schwab (Charles) Corp,SCHW,us,Buy,2023-07-20,2576.0,67.94,175000
7451,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-20,286.0,263.1,75000
7452,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-28,740.0,236.79,175000
7453,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-31,312.0,241.46,75000
7454,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF WISCONSIN,,,Sell,2023-07-03,,,32500
7455,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,BDT CAPITAL PARTNERS FUND 4 LP,,,Buy,2023-07-26,,,175000
7456,Michael McCaul,M001157,Republican,House,TX,Other-investment-fund,CAFFEINATED CAPITAL 2023 ALLOCATE ACCESS FUND LP,,,Buy,2023-07-26,,,8000
7457,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,MAYS ALLOCATE LP,,,Buy,2023-07-20,,,32500
7458,Michael McCaul,M001157,Republican,House,TX,Stock,AT&T Inc,T,us,Buy,2023-07-28,12112.0,14.45,175000
7459,Michael McCaul,M001157,Republican,House,TX,Stock,Dow Inc,DOW,us,Buy,2023-07-27,593.0,54.94,32500
7460,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Buy,2023-07-03,32501.0,1.0,32500
7461,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD FEDERAL MONEY MARKET FUND,VMFXX,,Sell,2023-07-26,147866.0,5.0722,750000
7462,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7463,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7464,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7465,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7466,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7467,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7468,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7469,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7470,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7471,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7472,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7473,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7474,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7475,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2023-07-27,36.0,225.31,8000
7476,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2023-07-27,36.0,225.31,8000
7477,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2023-07-27,36.0,225.31,8000
7478,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2023-07-27,36.0,225.31,8000
7479,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2023-07-27,36.0,225.31,8000
7480,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,DFA EMERGING MARKETS CORE EQUITY PORTFOLIO,DFCEX,,Buy,2023-07-03,366.0,21.87,8000
7481,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Buy,2023-07-03,746.0,10.74,8000
7482,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-05,268.0,121.75,32500
7483,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-06,271.0,120.11,32500
7484,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Buy,2023-07-28,567.0,132.58,75000
7485,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ARIZONA STATE TRANSPORTATION BOARD,,,Sell,2023-07-03,,,32500
7486,Michael McCaul,M001157,Republican,House,TX,Stock,Astrazeneca PLC,AZN,gb,Sell,2023-07-06,498.0,65.41,32500
7487,Michael McCaul,M001157,Republican,House,TX,Stock,Astrazeneca PLC,AZN,gb,Sell,2023-07-31,454.0,71.7,32500
7488,Michael McCaul,M001157,Republican,House,TX,Stock,Automatic Data Processing Inc,ADP,us,Buy,2023-07-28,130.0,250.61,32500
7489,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF BROWARD FLORIDA AIRPORT SYSTEM REVENUE,,,Buy,2023-07-25,,,75000
7490,Michael McCaul,M001157,Republican,House,TX,Stock,Chipotle Mexican Grill Inc,CMG,us,Buy,2023-07-31,39.0,1962.28,75000
7491,Michael McCaul,M001157,Republican,House,TX,Stock,ConocoPhillips,COP,us,Buy,2023-07-21,1551.0,112.89,175000
7492,Michael McCaul,M001157,Republican,House,TX,Stock,ConocoPhillips,COP,us,Buy,2023-07-24,70.0,114.72,8000
7493,Michael McCaul,M001157,Republican,House,TX,Municipal-security,DEL VALLE INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-07-21,,,75000
7494,Michael McCaul,M001157,Republican,House,TX,Stock,Fiserv Inc,FI,us,Buy,2023-07-28,261.0,124.99,32500
7495,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF FLORIDA BOARD OF GOVERNORS,,,Sell,2023-07-06,,,75000
7496,Michael McCaul,M001157,Republican,House,TX,Municipal-security,GLENDALE CITY OF ARIZONA,,,Sell,2023-07-03,,,75000
7497,Michael McCaul,M001157,Republican,House,TX,Municipal-security,GRANT COUNTY PUBLIC UTILITY DISTRICT,,,Buy,2023-07-25,,,32500
7498,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY AND COUNTY OF HONOLULU,,,Buy,2023-07-14,,,175000
7499,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HOUSTON TEXAS AIRPORT SYSTEM,,,Buy,2023-07-19,,,32500
7500,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HOUSTON TEXAS AIRPORT SYSTEM,,,Buy,2023-07-19,,,32500
7501,Michael McCaul,M001157,Republican,House,TX,Municipal-security,MARICOPA COUNTY ARIZONA,,,Sell,2023-07-03,,,32500
7502,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Sell,2023-07-17,,,75000
7503,Michael McCaul,M001157,Republican,House,TX,Municipal-security,METROPOLITAN WASHINGTON AIRPORTS AUTHORITY,,,Buy,2023-07-14,,,75000
7504,Michael McCaul,M001157,Republican,House,TX,Municipal-security,METROPOLITAN WASHINGTON AIRPORTS AUTHORITY,,,Buy,2023-07-13,,,75000
7505,Michael McCaul,M001157,Republican,House,TX,Stock,Netflix Inc,NFLX,us,Sell,2023-07-18,159.0,474.8,75000
7506,Michael McCaul,M001157,Republican,House,TX,Municipal-security,OKLAHOMA SCHOOL DISTRICTS,,,Sell,2023-07-03,,,175000
7507,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF PHOENIX ARIZONA,,,Sell,2023-07-03,,,75000
7508,Michael McCaul,M001157,Republican,House,TX,Stock,Schwab (Charles) Corp,SCHW,us,Buy,2023-07-20,1104.0,67.94,75000
7509,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-20,125.0,263.1,32500
7510,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-28,318.0,236.79,75000
7511,Michael McCaul,M001157,Republican,House,TX,Stock,SolarEdge Technologies Inc,SEDG,il,Sell,2023-07-31,136.0,241.46,32500
7512,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF WISCONSIN,,,Sell,2023-07-03,,,32500
7513,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,BDT CAPITAL PARTNERS FUND 4 LP,,,Buy,2023-07-26,,,375000
7514,Michael McCaul,M001157,Republican,House,TX,Other-investment-fund,CAFFEINATED CAPITAL 2023 ALLOCATE ACCESS FUND LP,,,Buy,2023-07-26,,,8000
7515,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,MAYS ALLOCATE LP,,,Buy,2023-07-20,,,32500
7516,Michael McCaul,M001157,Republican,House,TX,Stock,AT&T Inc,T,us,Buy,2023-07-28,2250.0,14.45,32500
7517,Michael McCaul,M001157,Republican,House,TX,Stock,Dow Inc,DOW,us,Buy,2023-07-27,147.0,54.94,8000
7518,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Buy,2023-07-03,32501.0,1.0,32500
7519,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD FEDERAL MONEY MARKET FUND,VMFXX,,Sell,2023-07-26,73933.0,5.0722,375000
7520,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7521,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7522,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7523,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7524,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7525,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2023-07-27,22.0,376.62,8000
7526,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
7527,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2023-07-27,20.0,415.82,8000
